name,dck1,dck2,dck3,pd1,pd2,pd3,pg1,pg2,pg3,rd1,rd2,rd3,rg1,rg2,rg3,sov1,sov2,sov3,yd1,yd2,yd3,yg1,yg2,yg3
YHL008C,57,41,65,286,219,672,356,239,168,288,129,204,286,263,366,99,452,96,172,135,199,281,263,270
YHL012W,230,182,231,2301,1483,2576,1748,1139,947,1798,759,851,1702,1080,1791,564,2188,532,968,556,998,1459,1133,834
YHL015W-A,1293,1072,1008,1943,1197,4591,1666,1201,1294,1567,1009,1504,1704,1255,3047,1347,6204,1011,1737,1332,1360,1818,1779,1666
YHL017W,415,352,425,4151,4072,9963,3807,3248,3325,2943,2245,3572,4053,3030,5610,932,3167,607,2383,1634,2336,4237,3988,3117
YHL026C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
YHL041W,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,2,0
YHL042W,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
YHL044W,266,172,145,1458,1245,3456,1588,1219,982,1171,795,1124,1574,1284,2592,408,1593,351,1168,853,1088,1626,1585,1467
YHM2,758,1080,975,334,276,870,359,60,152,481,31,410,379,45,194,2245,7527,2072,377,283,263,74,118,31
YHP1,1172,680,847,137,35,297,90,38,97,65,4,148,131,13,135,1167,4272,1155,508,402,385,114,108,58
YHR007C-A,4370,3189,3283,3851,2027,4018,3585,2477,2514,2968,1512,2535,3415,2158,4076,2227,10577,2361,4063,2363,3398,3860,3304,1818
YHR020W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
YHR022C,7,2,0,21,8,99,16,32,18,18,11,24,28,14,54,8,53,2,14,18,18,19,30,28
YHR022C-A,52,53,57,45,33,58,63,43,12,34,32,31,42,27,56,27,117,50,70,62,60,70,57,45
YHR033W,3522,2349,1970,21602,17778,41356,19734,14632,19083,12729,8493,13789,20412,14434,34927,5377,25839,5518,10197,7311,10269,18890,17701,14034
YHR045W,1580,1496,1051,48,407,624,436,515,256,220,356,345,434,517,366,659,4328,784,1119,880,860,392,643,259
YHR049C-A,200,118,206,459,1199,1811,535,1102,679,465,937,776,546,903,738,54,145,30,645,617,453,574,1362,442
YHR050W-A,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0
YHR078W,1759,978,1160,547,2177,3554,462,1370,1318,748,1794,1773,518,1503,1404,987,3698,788,1384,1276,1034,709,1613,572
YHR079C-A|YHR079C-B,4778,2887,3528,535,439,1028,378,286,366,640,365,407,513,293,544,3934,14525,3782,2044,1570,1619,475,469,229
YHR086W-A,3524,2261,2769,6280,4211,8048,3612,3068,3399,5512,2761,4286,4382,3027,4250,1543,7072,1386,4932,3195,4153,4556,3762,2117
YHR095W,1038,895,852,686,392,1481,422,295,614,901,340,632,563,388,921,381,1381,581,1656,994,1356,700,593,329
YHR112C,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,2,0,6,0,0,0
YHR125W,173,179,197,693,2526,1682,391,1216,973,478,956,1059,434,1084,1016,22,194,27,568,482,424,484,1062,461
YHR127W,986,648,806,19,121,227,55,53,116,110,76,128,92,83,142,872,3475,1014,505,341,362,106,137,47
YHR130C,1077,441,862,13930,12144,20436,10388,7674,9171,9283,4651,9510,11274,7369,15165,1762,6557,1499,4112,3009,4478,8781,7907,6132
YHR131C,536,352,322,172,60,564,64,77,52,114,162,152,60,89,144,317,895,197,240,134,151,81,60,56
YHR138C,651,626,505,67,92,591,252,75,167,226,43,202,197,80,251,119,684,309,609,305,486,237,180,115
YHR139C-A,342,311,362,624,1118,1000,288,714,605,219,456,1054,270,727,753,95,356,46,594,440,371,453,1154,395
YHR140W,399,263,233,8,0,13,4,7,1,10,10,6,4,6,8,412,1993,473,79,27,53,10,12,14
YHR175W-A,12,35,14,0,2,1,0,2,0,0,2,0,0,2,0,36,215,73,2,1,4,1,0,0
YHR180W,859,685,706,55,123,79,72,134,20,186,89,32,64,116,32,701,3673,742,333,176,184,61,59,34
YHR210C,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YIA6,1104,638,778,5829,8341,14303,5571,5967,6635,5171,5677,7031,6042,5655,9789,1825,7993,1614,4065,3144,4420,6732,7272,5216
YIF1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YIG1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
YIH1,1575,1195,988,684,563,1696,364,313,603,675,503,827,508,440,1002,521,2581,513,2240,1196,1732,858,562,424
YIL001W,1026,1047,770,2186,7341,7884,1860,4993,3370,2309,4227,4619,2141,4562,4523,151,388,92,3075,2582,2054,3257,6366,2337
YIL012W,3500,2402,2882,127,143,138,3023,2565,1034,66,49,42,3168,2457,2324,288,2462,513,3246,2389,3054,2132,2436,1016
YIL014C-A|YIL015C-A,2452,1909,1970,18757,17182,38728,30127,27843,29543,13760,8365,14559,28918,23826,56145,4905,17422,4728,11980,8410,13888,27003,25221,26260
YIL028W,1097,780,785,18185,13826,84602,17329,17596,23713,18702,18143,35741,17773,18718,61869,1283,5457,1300,5252,3564,5986,9242,10957,13869
YIL032C,689,577,562,1700,3675,4815,1377,2913,1728,2173,3388,2374,1528,3131,2783,119,524,123,603,583,360,1082,2736,1081
YIL046W-A,1664,1190,1351,554,481,504,354,329,164,767,469,264,439,403,212,795,3415,1198,995,655,658,333,540,213
YIL054W,5364,3587,3701,888,991,768,2905,2460,1138,676,571,337,3025,2246,2128,720,3617,876,4173,2950,3611,3068,2859,1122
YIL055C,1690,1021,1170,135,131,130,3387,3073,1312,66,57,28,2907,2736,2419,158,768,93,2532,1757,2219,2224,2406,1269
YIL058W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
YIL059C,1076,726,746,279,114,221,258,128,77,293,124,127,302,148,157,467,2547,694,774,474,577,270,233,154
YIL060W,1915,1447,1358,3330,8065,10916,2275,6453,4608,2824,4804,5350,2616,6016,5818,467,2581,656,3718,3116,2552,3460,7700,2615
YIL067C,1517,1456,1321,138,425,85,183,306,100,116,161,130,219,236,88,1606,6769,1349,842,671,727,239,233,95
YIL086C,1715,1166,1080,17062,19540,49975,90954,84011,76746,8299,7102,13549,77074,67820,193302,1259,5431,1396,11672,8681,18209,51286,56887,75161
YIL089W,1371,928,690,2496,1787,3250,2611,1799,1785,2338,1460,1963,2641,1924,2377,553,2658,513,2580,1589,2290,2630,2050,993
YIL092W,1172,1026,902,5797,5507,10932,6231,4488,5681,4465,2336,3622,6566,4383,8816,1609,7942,1367,4013,3181,4259,6434,5765,4688
YIL100W,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
YIL102C,2720,1960,1894,359,244,451,289,283,182,399,296,182,374,266,248,2215,9376,2423,1692,1196,1377,407,398,183
YIL108W,1030,942,811,169,239,10,113,90,8,152,55,10,164,112,26,1027,4368,1148,548,419,488,130,169,68
YIL134C-A,3405,2271,2739,747,617,1611,779,574,616,796,630,637,844,557,1174,1121,6061,1340,2264,1428,1763,1438,1163,674
YIL141W,1438,799,995,152,317,201,131,172,20,355,172,95,166,134,47,1508,4754,1021,586,412,417,143,105,70
YIL163C,719,444,466,259,342,61,242,156,49,345,221,63,311,189,60,579,3152,559,735,480,538,141,133,69
YIL165C,21,16,6,0,0,0,0,0,1,0,0,1,0,0,0,24,0,22,8,11,0,3,8,0
YIL167W,1032,714,798,1500,1121,1681,1607,543,903,1459,357,848,1758,528,1292,1327,5644,1362,2096,1082,1611,1704,1011,612
YIL168W,1018,837,548,9350,7259,17572,7487,5286,7235,6184,3404,6381,8492,5560,11807,1604,6882,1927,3675,2816,3879,7146,6176,4746
YIL170W,1454,1211,1502,254,244,349,189,94,79,215,65,125,234,104,134,1394,6850,1615,725,448,409,130,178,45
YIM1,10,16,4,2,0,0,4,0,2,0,0,0,0,0,0,12,12,8,4,2,6,2,2,0
YIM2,5,39,2,0,0,0,0,0,0,0,0,0,0,0,0,37,28,38,23,20,15,0,6,0
YIP1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
YIP3,1231,607,761,83,79,134,82,69,34,82,72,20,79,60,69,517,2625,550,647,458,494,268,208,82
YIP4,187,179,130,65,31,198,47,50,40,123,69,66,85,66,103,27,151,26,202,137,103,73,127,46
YIP5,800,936,596,1249,2169,3537,618,1948,1365,1042,1866,1822,808,1754,1855,133,316,99,1943,2110,1462,1522,2496,896
YIR016W,2188,1701,1896,16637,13352,33326,14277,9208,12984,11881,6910,11204,16348,8536,23518,4085,17212,3713,9496,6984,9571,14240,12712,9598
YIR018C-A,2949,2892,3128,4898,8183,7743,2935,5788,4390,3348,4540,4445,3547,5770,6033,1655,7206,1626,3437,2770,2542,3677,6630,2756
YIR020C,98,42,61,8,6,12,10,4,4,4,4,16,7,8,2,23,172,43,26,19,23,14,9,8
YIR020W-A|YIR020W-B,1082,990,829,1212,1065,2679,1509,1210,1600,1155,993,1249,1179,1054,2463,386,2268,514,1129,902,948,1216,1555,828
YIR021W-A,3842,3498,2716,387,472,776,276,329,264,399,291,252,408,261,557,3422,13996,3901,1913,1353,1374,401,371,151
YIR042C,1554,1220,1235,254,226,548,126,109,190,211,151,393,159,90,212,929,4783,1245,1435,1207,1053,350,481,196
YIR043C,3591,3113,3219,320,94,498,296,144,111,508,91,64,330,157,73,3334,14546,3894,1388,1043,968,254,276,122
YIR044C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YJL007C,2610,2530,2048,303,117,117,443,185,175,273,75,52,431,174,159,2778,11700,2944,896,789,692,162,177,125
YJL012C-A,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
YJL017W,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
YJL021C,1670,1131,1141,196,26,1,152,45,5,166,41,0,160,38,10,1019,5256,1134,601,418,399,108,158,59
YJL022W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
YJL027C,332,150,160,0,0,0,3,0,0,0,0,0,0,3,1,647,1809,438,29,60,20,6,33,0
YJL028W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
YJL032W,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YJL043W,4683,3724,3660,599,515,402,658,356,220,735,354,263,691,412,222,4710,19989,4705,2556,1806,1722,459,569,209
YJL047C-A,1650,1148,1287,53200,36164,207724,42870,38895,72513,49209,43050,100701,44530,42116,164033,1370,6335,1499,8366,5268,11076,20626,21327,29818
YJL064W,539,212,378,78,254,436,93,132,144,153,204,67,107,164,100,257,448,258,279,285,200,190,356,77
YJL067W,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,27,10,2,2,0,0,0,0
YJL068C,688,409,503,3603,2934,8651,1907,1845,2429,1617,1477,2860,2385,1991,4774,1413,5199,1270,1526,1195,1542,2855,3178,2418
YJL070C,732,600,645,240,43,23,318,18,113,182,19,10,333,22,198,708,3407,775,667,436,447,168,180,78
YJL077W-B,1130,679,793,7970,2102,8125,16018,4908,2316,6954,1790,2555,12348,4405,8057,999,5106,1088,1091,621,882,8206,4522,5274
YJL107C,985,691,536,0,17,179,0,38,57,1,40,41,1,15,55,816,3595,995,360,262,284,82,85,42
YJL118W,909,820,795,147,2,143,53,8,81,43,32,90,53,12,86,1085,4250,1058,469,381,354,109,81,71
YJL119C,2042,1500,1224,220,254,19,153,170,95,425,201,197,126,146,102,1908,8693,2018,811,577,619,162,191,99
YJL120W,260,127,62,0,1,0,0,0,0,0,0,0,0,0,0,89,306,107,35,58,30,2,7,2
YJL132W,1941,1377,1509,1617,1231,1694,755,786,688,1403,1087,1098,1029,862,867,913,4766,1063,2250,1287,1842,1121,977,451
YJL135W,447,263,379,331,646,1704,338,446,875,537,442,873,419,544,1079,193,402,153,1351,1015,870,1152,1420,544
YJL136W-A,2240,1604,1441,7784,4790,17596,6515,4763,3499,7427,4526,5498,7370,5269,10614,3352,14094,3432,4434,2942,3672,8771,7159,7651
YJL150W,646,520,549,593,1438,1827,1069,1478,868,835,839,744,1234,1293,1477,293,1249,268,1726,1082,1527,1266,1563,880
YJL152W,329,134,263,749,2027,1511,442,1674,665,619,1314,750,606,1555,750,97,465,71,694,728,541,537,1446,480
YJL169W,345,253,340,2358,4610,7346,1968,3584,3029,2558,2533,3033,2190,3478,4702,541,2445,514,1109,950,807,4222,8758,4599
YJL175W,431,343,377,0,0,0,0,1,0,0,1,0,0,0,0,53,259,0,28,55,16,7,8,2
YJL182C,337,319,332,836,2011,1876,729,1772,1372,979,1277,1677,772,1578,1878,43,145,42,1067,838,713,892,2019,808
YJL193W,2704,1983,2309,231,152,266,86,122,149,309,151,60,155,154,168,2524,11348,2570,1050,813,789,183,221,114
YJL206C,2771,2240,2540,17052,9594,28068,13453,9532,11779,9647,6135,9117,13537,8957,20506,5264,25598,5127,8129,6030,8213,12939,11180,9345
YJL206C-A,923,541,609,982,2686,4967,878,2282,1878,1214,1546,1821,852,2080,2830,91,738,154,1570,1266,1107,1363,2476,1142
YJL211C,2522,1757,2101,437,640,723,262,118,327,518,292,624,286,157,290,1940,8763,1749,1529,1095,1130,465,448,164
YJL213W,414,267,324,1764,1494,1895,1731,1301,1188,1514,885,1024,1848,1254,1648,618,1920,520,924,652,1006,1645,1445,1279
YJL215C,1747,1272,1478,1068,1250,1364,1535,1350,1024,896,1065,900,1480,1269,1814,1073,5551,1494,2288,1464,2012,1892,1664,1135
YJL218W,1247,1123,884,860,484,1007,816,466,623,630,336,571,827,462,824,496,2984,666,1262,640,950,865,592,438
YJR015W,1127,873,886,744,1935,2343,415,1284,1185,393,1272,1295,468,1167,1262,696,3600,690,1149,1028,827,727,1752,702
YJR018W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
YJR020W,2137,1140,1277,437,356,248,265,239,89,359,223,85,277,240,159,1545,6797,1836,1204,893,855,301,279,137
YJR026W,964,662,917,268,102,222,110,118,50,103,126,93,117,108,97,708,3777,874,520,332,363,123,110,69
YJR037W,6332,4870,5500,518,851,728,716,617,324,772,667,590,880,590,385,6165,25865,6631,2879,2164,2206,637,694,294
YJR038C,9899,6761,7455,405,269,971,447,304,290,590,137,380,490,369,516,8899,35709,9241,2479,1871,2035,597,572,303
YJR056C,1298,1083,1357,69,229,6,51,236,17,71,296,12,45,194,29,1599,5482,1461,528,410,366,138,135,70
YJR084W,1854,1596,1793,29,11,44,364,158,116,14,7,8,459,125,293,771,3358,838,1548,1097,1117,350,444,162
YJR087W,2203,1625,1178,13,64,20,252,329,74,55,25,13,196,275,193,643,3455,848,1197,790,897,262,220,121
YJR096W,1594,1481,1296,82,678,261,89,256,83,60,172,160,123,245,55,1293,5739,1576,800,745,618,226,360,138
YJR098C,2581,1650,1761,116,69,157,2720,1253,736,68,22,30,2574,1266,1789,260,1764,414,2787,2061,2724,1920,1838,862
YJR115W,1272,970,894,74,27,11,41,57,39,61,98,32,49,19,57,1315,5394,1109,459,341,369,94,132,70
YJR124C,1503,1471,1391,943,2252,4020,1356,2234,1606,1875,1610,1973,1495,2022,2358,277,1188,293,3503,2465,2503,2613,3094,1330
YJR128W,528,229,338,1173,643,3575,844,569,799,886,561,803,1076,691,2284,783,4173,781,1067,773,942,1045,1278,1066
YJR142W,1873,1661,1639,3192,2540,5014,3608,3303,2584,2784,2192,2237,3842,2944,3031,686,3959,639,4528,2729,4189,4422,3286,1875
YJR146W,1431,1293,1723,118,313,103,92,241,96,164,133,97,167,212,203,1838,6993,2061,1098,840,739,190,267,115
YJR149W,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YJR151W-A,1874,1554,1471,1499,2824,5361,1144,2243,1937,1287,2075,2330,1201,2219,2800,703,4534,957,2320,2063,1805,1598,3146,1321
YJR154W,0,6,14,0,0,4,0,0,0,2,2,0,2,0,0,4,6,2,0,2,2,0,0,0
YJU3,821,675,662,867,701,527,615,537,333,382,249,215,702,543,614,327,1366,308,960,712,915,797,711,308
YKE2,34,12,6,0,0,0,0,0,0,0,0,0,1,0,0,59,250,32,0,22,2,0,4,1
YKE4,2605,2871,2369,1669,1840,3499,6648,6254,3375,1846,903,1854,6561,5630,6279,263,788,166,4074,2782,3336,5171,5071,2512
YKL030W,673,512,436,2763,3178,3036,1166,1825,1737,2172,1632,1701,1415,1789,2267,108,315,217,1911,1691,1365,1383,1852,737
YKL031W,311,224,285,7,29,8,17,12,6,18,24,2,35,14,35,611,2110,503,184,107,99,34,34,42
YKL033W-A,504,452,507,54,26,43,33,32,19,65,35,30,43,22,8,595,2754,627,222,131,185,54,34,16
YKL036C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
YKL053W,1001,630,681,2721,1002,2571,1022,1132,775,721,551,775,1280,1271,729,1006,4836,1336,1021,943,822,1273,1348,408
YKL063C,990,722,760,363,18,63,287,72,46,348,24,113,290,41,66,911,4283,904,560,411,457,97,124,61
YKL066W,5247,3296,3305,343,231,285,331,229,95,174,72,16,413,261,228,4547,21591,5548,1944,1363,1431,430,546,190
YKL069W,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
YKL070W,2979,1799,1892,213,190,233,173,100,83,160,122,133,209,103,93,2367,10674,2741,1068,752,768,312,271,110
YKL083W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
YKL091C,737,556,518,118,23,167,81,23,60,81,1,44,42,16,81,878,2634,790,425,327,331,74,85,46
YKL096C-B,78,119,142,0,7,1,0,78,4,0,105,1,0,49,7,62,638,47,351,380,209,92,103,25
YKL097C,2267,1907,1320,73,153,144,213,142,62,436,509,165,187,227,131,1490,8171,1680,940,611,698,234,240,147
YKL102C,2254,1638,2204,16,209,30,188,209,87,25,20,28,215,98,275,1581,7869,1806,897,732,667,227,230,95
YKL106C-A,4,8,11,2,1,0,0,1,0,0,2,2,6,0,0,13,55,10,8,4,10,1,0,0
YKL107W,25,14,24,0,0,1,0,6,0,0,10,0,0,0,8,23,172,30,8,18,4,0,2,0
YKL123W,1265,1031,990,201,148,159,125,71,79,76,77,86,196,79,138,1625,7114,1557,578,522,566,187,174,62
YKL131W,611,622,458,76,205,12,56,40,35,42,56,56,57,62,31,636,2209,653,333,204,220,59,66,38
YKL136W,1525,1230,1102,6,219,53,48,116,56,51,59,11,71,112,145,1135,3358,1249,741,672,623,186,228,96
YKL147C,892,554,687,846,889,1900,807,609,849,970,428,976,959,478,1450,310,2062,491,1956,1274,1723,1168,960,518
YKL162C,1404,1003,1160,245,195,12,172,219,56,95,99,19,220,179,81,1665,4621,1475,611,518,534,155,144,66
YKL162C-A,3263,3195,2362,1452,1829,3588,543,1791,1053,627,1740,1465,700,1956,1539,2382,9745,3227,1845,1492,1375,961,1967,770
YKL169C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
YKL177W,1158,1103,1080,50,5,437,126,58,82,578,7,158,200,67,109,1529,6450,1436,687,531,540,141,155,83
YKL199C,2766,2059,1437,12664,11954,29795,11996,9419,11727,9435,6642,10666,12717,8798,21169,4910,22371,4766,9564,7147,9562,13085,12515,10242
YKL200C,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,2,0,2,2,1,2
YKL202W,497,344,317,1054,1859,1511,837,1079,818,877,943,1000,1008,1103,1146,32,233,49,1280,1023,885,938,1675,728
YKL222C,1105,717,913,9861,10806,18869,9427,7877,11073,7086,5124,8085,9630,7584,16656,1956,7698,2133,6152,4894,6493,9844,9719,7270
YKR005C,96,75,95,2,10,8,8,2,2,14,14,8,4,2,4,68,337,56,45,42,32,12,12,8
YKR011C,1123,862,709,9556,5869,13014,23788,11987,8083,8834,3897,5647,20135,9984,17303,1267,5143,1009,2486,1402,2467,14014,10628,9539
YKR012C,1001,788,745,517,3204,3342,544,2576,1527,622,2123,1909,568,2694,1995,327,1525,228,1484,1247,1020,1117,2583,1088
YKR015C,586,383,474,1069,2512,2597,707,1494,1134,1321,1936,1184,795,1552,1292,98,651,103,1637,1492,1015,954,1770,545
YKR018C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
YKR032W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
YKR033C,1698,1117,1325,14083,13049,32836,9949,9826,14491,8208,8482,15237,11528,9555,25194,2222,9729,2286,6409,4819,6926,10767,10766,8090
YKR040C,213,188,135,112,36,103,73,60,18,131,51,48,71,46,62,86,394,78,239,180,169,111,98,70
YKR041W,785,729,500,670,757,822,378,447,270,448,620,215,450,566,456,114,79,77,1197,1069,810,564,788,268
YKR045C,367,279,177,943,1648,2542,700,1451,1063,652,1239,1097,781,1403,1437,31,280,42,800,610,526,850,1541,801
YKR047W,1746,1694,1384,461,455,598,351,143,169,472,304,195,437,160,297,2008,8501,2001,1166,914,991,318,248,141
YKR070W,2422,1826,1898,291,165,239,64,250,157,309,229,214,124,233,185,1774,8794,2006,1056,773,849,343,303,148
YKR075C,1891,1441,1418,739,1828,2190,576,1128,1045,963,1143,1185,710,1187,1659,910,5670,1258,1377,1039,899,923,1790,706
YKR104W,878,824,755,189,91,145,182,83,57,243,148,128,176,42,76,815,3487,980,425,345,350,67,90,38
YKU70,840,728,665,26,56,52,81,43,34,57,32,56,59,42,52,866,4878,837,413,370,352,66,124,37
YKU80,1636,690,1169,148,267,474,166,170,141,248,242,136,234,228,119,1146,4512,1213,528,427,420,131,94,50
YLF2,237,358,89,552,1533,2435,366,1053,549,325,851,450,460,1145,914,67,224,62,691,372,434,596,1183,405
YLL016W,1668,2090,1713,339,546,227,136,256,170,311,322,185,215,243,212,1335,7312,1465,1012,873,792,369,430,146
YLL017W,1041,1047,929,467,1101,1328,345,771,622,543,600,651,404,840,976,933,4857,1219,732,618,532,457,845,309
YLL020C,2375,1760,1321,1380,7591,8689,1389,5956,4157,1526,5534,4213,1443,6149,6181,1144,5714,1234,2482,2219,1582,2726,8443,3125
YLL032C,1690,1658,1264,623,341,954,571,215,368,858,403,350,747,315,487,1193,5386,1391,1639,1122,1386,695,634,313
YLL044W,1197,991,1236,7,14,16,322,273,91,10,32,8,447,312,169,206,1444,215,1105,934,952,358,432,205
YLL047W,1757,1495,1461,181,194,198,164,89,182,374,40,215,229,77,302,2504,10059,2392,1284,1056,919,203,292,153
YLL053C,3113,2702,2512,271,240,448,246,312,189,263,191,279,280,195,249,2984,14568,3711,1712,1213,1199,312,420,137
YLL054C,3415,2594,2703,366,378,391,310,285,131,426,298,144,372,315,169,3250,12278,3225,1829,1467,1119,358,335,213
YLL056C,0,4,0,0,0,7,4,2,0,8,0,0,0,2,2,0,4,0,7,0,2,2,4,4
YLR001C,1285,1046,1038,241,132,246,54,137,124,53,87,334,88,118,184,1567,6399,1580,611,546,547,159,165,78
YLR012C,716,449,581,101,262,79,41,146,91,84,115,110,46,140,101,728,2761,759,426,341,398,115,94,62
YLR030W,1031,866,1054,109,171,112,170,146,66,140,116,62,230,177,106,1151,4659,1374,765,550,520,212,227,100
YLR031W,621,458,552,40,100,52,56,63,42,45,96,41,37,60,64,687,2836,766,395,350,315,90,110,47
YLR036C,406,290,338,70,30,35,31,28,8,24,28,19,33,24,31,414,1801,468,166,127,121,52,50,13
YLR041W,521,413,363,1723,1162,2414,852,890,1224,1154,740,746,1201,1229,1381,91,625,106,1991,1211,1425,1191,1168,584
YLR046C,843,777,861,6,14,81,34,45,20,31,27,22,57,51,74,1361,6258,1065,333,290,278,58,62,44
YLR108C,238,103,118,32,8,70,44,20,15,38,24,13,44,17,46,243,1188,336,73,55,54,38,28,24
YLR111W,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,2,4,4,0,0,0
YLR112W,2027,1454,1344,362,467,52,235,229,87,559,562,179,240,247,123,2046,9213,1982,976,717,789,175,218,92
YLR122C,2957,2918,2068,409,645,756,200,286,277,128,274,321,173,282,510,3438,13063,3116,1446,1024,1102,389,405,228
YLR123C,1380,1721,1450,154,616,251,189,642,248,434,576,180,249,664,219,1601,7210,1903,925,845,782,313,676,230
YLR124W,4348,4386,4447,1874,589,1253,835,454,478,1287,533,651,1084,503,1218,4781,22810,4691,2613,1761,1839,1022,842,379
YLR126C,522,463,150,1428,1376,1529,1367,879,629,1291,549,594,1480,777,767,143,534,248,1313,801,1100,1254,1140,645
YLR152C,1820,2279,1689,667,164,266,268,270,151,299,233,164,367,209,196,1860,8495,2375,1350,932,1064,347,459,217
YLR169W,3669,2607,3059,412,359,1009,949,740,306,247,114,380,888,589,778,483,2102,474,1968,1357,1373,719,841,241
YLR171W,3629,2641,2769,282,364,413,348,300,243,248,97,332,496,304,396,2374,9761,2451,1883,1376,1316,466,520,230
YLR177W,734,559,459,24,23,14,15,28,35,35,63,12,29,38,111,314,1656,360,349,344,287,116,136,41
YLR179C,384,329,332,90,4,12,52,0,26,38,0,24,62,1,45,473,1271,347,210,244,194,37,37,27
YLR184W,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,2,0,0,1,0,0,1,0,0
YLR217W,852,829,438,323,141,279,167,45,107,276,65,140,254,73,172,795,2981,1011,770,550,649,292,304,135
YLR225C,312,324,336,163,28,38,87,30,8,78,46,12,78,31,8,343,1876,555,135,93,97,44,35,25
YLR232W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
YLR235C,434,134,234,9,0,33,0,0,11,6,0,18,7,1,2,154,724,246,161,115,73,28,42,23
YLR236C,1820,1525,1173,172,168,266,2251,1227,551,590,17,66,2041,1128,1434,470,1863,356,1909,1471,1700,1374,1286,542
YLR252W,692,766,675,197,392,325,101,129,106,122,152,37,129,189,104,1110,3795,927,577,368,377,174,109,48
YLR255C,485,349,641,480,134,817,561,169,486,361,149,601,591,208,1030,295,1107,244,791,481,731,750,531,285
YLR269C,41,56,35,5,4,25,11,28,18,13,10,10,14,42,38,20,67,20,24,27,36,36,48,30
YLR278C,1185,930,603,57,35,17,123,14,27,144,47,38,88,34,9,1617,5277,1543,532,371,314,77,86,57
YLR279W,1606,1606,1485,5341,5242,5749,3250,2953,3085,4019,2676,3100,4111,3266,3287,905,4203,731,3858,2905,3092,3558,4093,1651
YLR280C,1824,1538,983,362,482,501,322,292,291,452,361,348,392,321,349,1681,7281,1559,924,699,776,515,516,254
YLR282C,734,607,383,4,2,7,8,15,8,1,3,19,6,8,21,582,2438,599,298,272,257,69,54,26
YLR282C|YLR283W,501,198,208,341,3213,3546,361,1567,905,377,1257,1074,374,1658,1299,151,218,209,781,595,452,889,1993,611
YLR287C,1040,609,581,114,134,309,219,75,50,325,27,170,277,70,92,468,2811,932,550,323,457,203,141,75
YLR294C,571,286,472,67,58,25,14,48,23,23,52,41,60,17,15,365,1299,388,181,139,131,42,18,18
YLR296W,788,480,640,164,39,1,73,93,19,161,97,0,82,74,18,675,3685,846,419,342,329,147,89,62
YLR297W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
YLR311C,996,899,656,1389,730,268,840,401,319,990,353,288,1146,302,428,506,1830,549,1564,825,1203,891,643,288
